id,name,countryCode,masl,lon,lat
SN12648,LILLEHAMMER - RÅDHUSET,NO,210.0,10.4675,61.1145
SN210100,HEMAVAN,SE,458.0,15.0827777777778,65.8061111111111
SN81650,SALTDAL - NORDNES,NO,39.0,15.3155,66.9368
SN382700,"PLYMOUTH, MOUNT BATTEN",GB,50.0,-4.12111111111111,50.355
SN75020,OTTERØY,NO,36.0,11.28055,64.5228
SN834800,CIUDAD REAL,ES,628.0,-3.92027777777778,38.9891666666667
SN66120,RV714 VÅVATNET,NO,310.0,9.5685,63.3093
SN1668400,SKYROS (AIRPORT),GR,13.0,24.4905555555556,38.9627777777778
SN9050,GRIMSE,NO,800.0,9.9907,62.063
SN67340,E6 BUVATNET,NO,425.0,10.0213,62.8613
SN85840,VÆRØY HELIPORT,NO,4.0,12.7228,67.6527
SN223100,FOLLINGE,SE,362.0,14.6080555555556,63.6772222222222
SN423100,MITTARFIK KANGERLUSSUAQ (SDR. STROEMFJORD LUFTHAVN),GL,50.0,-50.7166666666667,67.0166666666667
SN37150,STORGAMA,NO,570.0,8.6537,59.0523
SN99890,KAFFIØYRA,SJ,15.0,11.9263,78.6568
SN4950,FV175 FOLMO,NO,145.0,11.494,60.1468
SN32350,ÅMOTSDAL,NO,567.0,8.3768,59.6478
SN61060,REKDAL,NO,43.0,6.7552,62.6512
SN47055,E39 EIKJE,NO,40.0,5.489,59.2955
SN217690,KUSMARK D,SE,55.0,20.8323,64.8846
SN26500,GEITHUS,NO,64.0,9.9728,59.9202
SN37500,FOLDSÆ,NO,492.0,8.1517,59.3242
SN246400,STOCKHOLM/BROMMA,SE,15.0,17.8977777777778,59.3652777777778
SN249800,SVENSKA HOGARNA A,SE,12.0,19.5022222222222,59.4422222222222
SN6170,RV2 HASLEMOSLETTA,NO,189.0,11.9425,60.624
SN50150,HATLESTRAND,NO,45.0,5.9032,60.045
SN213590,SORSELE,SE,150.0,17.5225,65.5354
SN3290,RAKKESTAD,NO,100.0,11.3905,59.3882
SN22840,REINLI,NO,628.0,9.4905,60.8346
SN27272,TØNSBERG - EIK,NO,55.0,10.4275,59.2937
SN26590,DRAMMEN - SLETTA,NO,4.0,10.2312,59.7445
SN20301,HØNEFOSS - HØYBY,NO,140.0,10.2478,60.1665
SN53990,FV50 VESTREDALEN,NO,1160.0,7.5748,60.7418
SN54645,E16 FILEFJELL V/SMEDDALEN,NO,934.0,8.0413,61.1677
SN287500,OULU AIRPORT,FI,11.0,25.3727777777778,64.9263888888889
SN47270,KARMØY - HYDRO,NO,8.0,5.3135,59.3113
SN74670,E6 NAMSSKOGAN,NO,280.0,13.3025,65.0627
SN1541000,DROBETA-TURNU SEVERIN,RO,77.0,22.6261111111111,44.6263888888889
SN95350,BANAK,NO,5.0,24.9793,70.06
SN12280,RV3 STABEKKEN,NO,219.0,11.2853,60.8165
SN1230000,GORZOW WLKP,PL,71.0,15.2772222222222,52.7411111111111
SN41860,KVINESHEI - SØRHELLE,NO,317.0,6.9821926,58.2431584
SN300500,LERWICK,GB,82.0,-1.185,60.1388888888889
SN51460,E16 EIDESMOEN,NO,45.0,6.2048,60.6377
SN76931,TROLL A,NO,128.0,3.7193,60.6435
SN76967,OSEBERG SØR,NO,,2.797,60.3902
SN20929,JOHAN SVERDRUP,NO,67.0,2.5457,58.8353
SN1718400,AKHISAR,TR,93.0,27.85,38.9166666666667
SN54600,MARISTOVA,NO,806.0,8.0368593,61.1098838
SN82000,SETSÅ,NO,7.0,15.4857,67.1658
SN55820,FJÆRLAND - BREMUSEET,NO,3.0,6.7642,61.4233
SN96400,SLETTNES FYR,NO,8.0,28.217,71.0888
SN296400,KUSTAVI ISOKARI,FI,4.0,21.0266666666667,60.7222222222222
SN52940,E39 KRINGLA,NO,220.0,5.4988,60.941
SN619000,BORNHOLMS LUFTHAVN,DK,16.0,14.7494444444444,55.0677777777778
SN14550,PRESTSTULEN,NO,823.0,9.0084,61.9225
SN13150,FÅVANG,NO,200.0,10.1872,61.4582
SN76922,STATFJORD A,NO,71.0,1.8522,61.2553
SN63940,E6 GRØNBAKKEN,NO,940.0,9.5877,62.2767
SN76240,SØMNA - KVALØYFJELLET,NO,302.0,11.9927,65.22
SN219700,HAPARANDA,SE,13.0,24.1113888888889,65.8236111111111
SN19825,TOFTE - RULLETO,NO,9.0,10.5813,59.5513
SN69960,BURAN,NO,182.0,11.5436,63.7199
SN89985,SJUFJELLET,NO,1074.0,19.5442,69.1025
SN50500,FLESLAND,NO,48.0,5.2265,60.2892
SN69655,FROSTA,NO,32.0,10.6932,63.5652
SN97710,ISKORAS II,NO,591.0,25.346,69.3003
SN27281,TØNSBERG - BARKÅKER,NO,60.0,10.3957,59.3173
SN50850,FV580 HAUKELAND,NO,80.0,5.4515,60.357
SN76330,BRØNNØYSUND LUFTHAVN,NO,9.0,12.2182,65.4567
SN8135,RV3 EVENSTAD,NO,254.0,11.083,61.4187
SN2260200,REBOLY,RU,180.0,30.8166666666667,63.8333333333333
SN91528,GAMANJUNNI - 1100MOH,NO,1100.0,20.57,69.4805
SN606000,FLYVESTATION KARUP,DK,52.0,9.11388888888889,56.2933333333333
SN69520,E14 TEVELDALEN,NO,465.0,12.0385,63.3407
SN60620,GRØNNING,NO,312.0,7.5135,62.3292
SN12980,LILLEHAMMER - BJØRNERUD,NO,388.0,10.4548,61.1478
SN250590,LYSEKIL D,SE,30.0,11.4321,58.2713
SN13760,FV51 VALDRESFLYE,NO,1390.0,8.8103,61.3892
SN3730,E18 SMÅLENENES BRU,NO,97.0,11.095,59.5923
SN714900,ORLY,FR,89.0,2.38444444444444,48.7166666666667
SN25630,GEILO - OLDEBRÅTEN,NO,772.0,8.1948,60.53
SN14200,LEIRFLATEN,NO,599.0,9.1542,61.7247
SN57830,FV614 LANGESI,NO,374.0,5.4587,61.8325
SN89940,DIVIDALEN II,NO,204.0,19.7017,68.7817
SN76958,ÅSGARD B,NO,114.0,6.7912,65.1103
SN62980,GJEMNES - REINSFJELLET,NO,990.0,7.925,62.93
SN99872,ADVENTDALEN - UPPER SNOWDRIFT,SJ,,15.9453,78.1823
SN61580,E136 BRUSTUGLIA,NO,450.0,8.1255,62.2943
SN43520,FV42 TVERRA,NO,385.0,6.4867,58.6265
SN99540,NYRUD,NO,56.0,29.244,69.147
SN55300,SKJOLDEN,NO,17.0,7.606,61.4962
SN226590,SÖDERSEL D,SE,385.0,18.1689,63.747
SN96310,MEHAMN LUFTHAVN,NO,13.0,27.8298,71.033
SN92910,SOPNESBUKT,NO,8.0,22.3243,70.0518
SN91510,MANNDALEN II,NO,60.0,20.5398,69.5208
SN57480,BOTNEN I FØRDE,NO,237.0,6.0586,61.5349
SN84880,KATTERAT,NO,365.0,17.966,68.3995
SN3304100,GOMEL,BY,126.0,30.96305,52.4019
SN9310,HJERKINN II,NO,1012.0,9.5423,62.2207
SN56520,HOVLANDSDAL,NO,85.0,5.4342,61.232
SN1211500,USTKA,PL,3.0,16.8541666666667,54.5883333333333
SN50231,EIKELANDSOSEN,NO,82.0,5.7436545,60.2500911
SN88630,FJORDGÅRD,NO,45.0,17.6275,69.5097
SN263500,MALMO,SE,20.0,13.0736111111111,55.5713888888889
SN11060,FV181 FINSBRÅTAN,NO,322.0,11.3588,60.3712
SN49800,FET I EIDFJORD,NO,735.0,7.2798,60.4085
SN243170,STÄLLDALEN,SE,205.0,14.891,59.9391
SN3030,FREDRIKSTAD,NO,30.0,10.9632,59.2307
SN30340,SKIEN - PETERSBORG,NO,35.0,9.5908,59.2317
SN27460,NØTTERØY - BORGHEIM,NO,5.0,10.4103,59.2173
SN84970,EVENES LUFTHAVN,NO,26.0,16.6833,68.4912
SN217430,HARADS D,SE,55.0,20.968,66.0805
SN9400,RV3 BERGERØNNINGEN,NO,480.0,10.6165,62.179
SN55928,BALESTRAND - BALE,NO,15.0,6.5285,61.2028
SN59660,VOLDA,NO,21.0,6.0673,62.1468
SN3990,RV22 KROKEDAL,NO,179.0,11.2923,59.7582
SN80340,TRÆNA - HUSØY,NO,15.0,12.0917,66.4997
SN23800,YLJA KRAFTVERK,NO,517.0,8.3807,61.1973
SN236100,HÄRNÖSAND,SE,8.0,17.9471,62.628
SN232700,SVEG A,SE,357.0,14.4069444444444,62.0461111111111
SN60010,SYKKYLVEN - VIK,NO,5.0,6.5758,62.3858
SN24670,FV280 ENDERUD BRU,NO,153.0,9.6919,60.2684
SN44480,SØYLAND I GJESDAL,NO,276.0,5.9817,58.6855
SN56780,SYGNA,NO,45.0,5.7265,61.3435
SN99935,KARL XII-ØYA,SJ,5.0,25.0048,80.6518
SN45350,LYSEBOTN,NO,5.0,6.6467,59.0552
SN1712900,ETIMESGUT HAVALİMANI,TR,806.0,32.6854,39.9558
SN223190,LÅNGAN D,SE,300.0,14.4859,63.4555
SN50527,KV4821 NIPEDALEN,NO,98.0,5.2655,60.3685
SN18390,OSLO - BJØLSEN,NO,74.0,10.7483,59.9418
SN250500,MASESKAR,SE,16.0,11.3336111111111,58.0941666666667
SN47264,KARMØY - HARALDSVIK,NO,9.0,5.2777,59.388
SN753500,GOURDON,FR,260.0,1.39666666666667,44.745
SN26934,DRAMMEN - SOLUMSTRAND,NO,5.0,10.2688,59.7112
SN90,RV25 MIDTSKOGBERGET,NO,575.0,12.0647,61.1185
SN27400,NØTTERØY - FØYNLAND,NO,2.0,10.45604,59.23662
SN84910,E10 SKITDALSHØGDA,NO,400.0,17.8725,68.516
SN30325,SKIEN - LANGEDUKEN,NO,30.0,9.5432,59.2017
SN1296000,BAJA,HU,111.0,19.010556,46.179722
SN661000,PAYERNE (6610-0),CH,490.0,6.9425,46.8116666666667
SN90490,TROMSØ - LANGNES,NO,8.0,18.9133,69.6767
SN63530,HAFSÅS,NO,698.0,8.9773,62.5095
SN99740,KONGSØYA,SJ,20.0,28.834,78.918
SN76934,STATFJORD B,NO,142.0,1.8288,61.2063
SN47820,EIKEMO,NO,178.0,6.2786,59.8594
SN76530,TJØTTA,NO,21.0,12.4255,65.8295
SN241190,SÖLJE D,SE,70.0,12.6959,59.4846
SN711000,BREST-GUIPAVAS,FR,94.0,-4.38333333333333,48.45
SN1400,BREKKE SLUSE,NO,114.0,11.5583,59.1477
SN324000,BOULMER,GB,23.0,-1.60138888888889,55.4208333333333
SN3331700,Shepetivka,UA,278.0,27.0369444444444,50.1613888888889
SN77490,KAPPFJELLET,NO,940.0,13.4483,65.3143
SN28450,E134 MEHEIA,NO,390.0,9.4545,59.6112
SN58030,FV615 HYEN,NO,7.0,5.9467,61.7503
SN86740,BØ I VESTERÅLEN III,NO,8.0,14.4347,68.6072
SN3015,BORGE - BERG,NO,10.0,11.032,59.1895
SN33250,RAULAND,NO,719.0,8.0317,59.7057
SN47300,UTSIRA FYR,NO,55.0,4.8723,59.3065
SN57770,YTTERØYANE FYR,NO,26.0,4.6817,61.5717
SN264400,OLANDS SODRA UDDE,SE,2.0,16.4036111111111,56.1977777777778
SN76925,DRAUGEN,NO,55.0,7.77915,64.352
SN85080,KANSTADBOTN,NO,6.0,15.8768,68.5172
SN212310,JÄCKVIK,SE,430.0,16.9763,66.3881
SN606900,FOULUM,DK,53.0,9.57083333333333,56.4930555555556
SN78800,VARNTRESK,NO,406.0,14.1942,65.8255
SN398000,MALIN HEAD,IE,20.0,-7.33333333333333,55.3666666666667
SN43810,MAUDAL,NO,311.0,6.3675,58.7645
SN215100,JOKKMOKK FPL,SE,275.0,20.1666666666667,66.4833333333333
SN17280,GULLHOLMEN,NO,14.0,10.578,59.4352
SN848700,ALMERIA/AEROPUERTO,ES,21.0,-2.35694444444444,36.8463888888889
SN87000,ÅNSTADBLÅHEIA,NO,500.0,15.3112,68.7183
SN9250,FV29 GRAVBEKKLIA,NO,808.0,9.7182,62.1838
SN49085,FOLGEFONNA SKISENTER,NO,1212.0,6.4347,60.2263
SN11000,FV705 LANGSVOLA,NO,865.0,11.8077,62.8715
SN219900,YLINENJARVI,SE,132.0,23.4680555555556,66.6236111111111
SN211000,GIELAS,SE,577.0,15.0688888888889,65.3280555555556
SN243200,OREBRO,SE,54.0,15.0455555555556,59.2288888888889
SN70510,VERA II,NO,377.0,12.3815,63.7853
SN2970,E16 ØYERMOEN,NO,273.0,12.4562,60.2525
SN31680,HANSBU,NO,1160.0,7.4247,60.0825
SN30280,FV353 BRUMYRDAL,NO,10.0,9.5077,59.1255
SN87763,E10 TJELDSUNDBRUA ØST,NO,20.0,16.5921,68.6269
SN52360,E39 ROMARHEIMDALEN,NO,325.0,5.6238,60.7915
SN53230,E16 LANGHUSO,NO,490.0,7.0557,60.8935
SN5590,KONGSVINGER,NO,148.0,12.0067,60.1903
SN232900,HAMRA,SE,454.0,14.995,61.6605555555556
SN256200,LINKOPING/MALMSLATT,SE,93.0,15.5258333333333,58.3980555555556
SN87117,FV82 KJØLHÅGEN,NO,45.0,16.0402,69.271
SN18240,E6 FURUSET,NO,160.0,10.8905,59.9378
SN30020,E18 VESTMARKA,NO,55.0,10.0448,59.0768
SN85448,SVOLVÆR LH - NORD,NO,3.0,14.6712,68.2458
SN250700,HUD,SE,80.0,11.4177777777778,58.6608333333333
SN226010,LÄNNÄS,SE,30.0,17.6543,63.1663
SN99875,JANSSONHAUGEN,SJ,275.0,16.467,78.1793
SN2289200,VYBORG,RU,10.0,28.7333333333333,60.7166666666667
SN92500,LANGFJORDJØKELEN,NO,915.0,21.7223,70.1227
SN24960,GOL - STAKE,NO,542.0,8.9478,60.7188
SN94680,HONNINGSVÅG LUFTHAVN,NO,14.0,25.9782,71.0105
SN44985,FV45 HUNNEDALEN,NO,660.0,6.6665,58.8933
SN10300,HÅSJØEN - SOLGLØTT,NO,650.0,11.7752,62.4698
SN47910,MIDTBOTN,NO,827.0,6.1824628,59.9153256
SN39010,KRISTIANSAND - FIDJEÅSEN,NO,77.0,8.0947,58.1302
SN210300,HEMAVAN-GIEREVARTO,SE,793.0,15.0644444444444,65.78
SN46510,E134 MIDTLÆGER,NO,1079.0,6.9825,59.8402
SN75220,RØRVIK LUFTHAVN,NO,4.0,11.1408,64.835
SN87772,SÆTERTINDEN VED TJELDSUNDET,NO,1095.0,16.3608,68.5863
SN1043900,FRITZLAR (FLUGPLATZ),DE,172.0,9.28,51.1188888888889
SN26898,DRAMMEN - ÅSSIDEN,NO,15.0,10.1382,59.7538
SN27212,FON,NO,83.0,10.2087,59.4173
SN4827,FV172 HOLTER,NO,128.0,11.203,59.9542
SN224700,KRANGEDE,SE,183.0,16.1733333333333,63.1522222222222
SN58703,RV15 SKJERDINGSDALEN,NO,582.0,7.2544,61.9632
SN23300,FV51 GOLSFJELLET,NO,830.0,9.1185,60.8175
SN7420,RENA - ØRNHAUGEN,NO,872.0,11.4992,61.3763
SN776100,AJACCIO,FR,6.0,8.79277777777778,41.9180555555556
SN774700,PERPIGNAN,FR,44.0,2.87277777777778,42.7372222222222
SN84210,LOSISTUA,NO,740.0,17.7905,68.1905
SN39970,E39 MONANKRYSSET,NO,19.0,7.8298,58.111
SN1103500,WIEN/HOHE WARTE,AT,198.0,16.3564,48.2486
SN67280,SOKNEDAL,NO,299.0,10.1788,62.9535
SN60650,LINGE,NO,34.0,7.2173,62.288
SN89360,BARDUFOSS - RUSTAFJELLET,NO,410.0,18.4572,69.0422
SN59250,REFVIK,NO,3.0,5.0878,61.9985
SN49220,ODDA - JORDAL,NO,89.0,6.5395,60.0447
SN32290,RV36 SELJORD,NO,125.0,8.6443,59.4895
SN52970,SØREBØ,NO,4.0,5.9063,61.0657
SN611000,FLYVESTATION SKRYDSTRUP,DK,43.0,9.26333333333333,55.2252777777778
SN17980,OSLO - LJABRUVEIEN,NO,92.0,10.8237,59.8427
SN65145,AURE,NO,58.0,8.5403,63.2692
SN58990,RV15 TOTLAND,NO,23.0,5.395,61.9347
SN26790,MJØNDALEN - ORKIDEHØGDA,NO,4.0,10.0275,59.7498
SN213530,FJÄLLSJÖNÄS,SE,425.0,16.6077,65.6242
SN205500,NAIMAKKA,SE,402.0,21.5275,68.6777777777778
SN700,DREVSJØ,NO,672.0,12.0462,61.887
SN26862,DRAMMEN TINGHUS,NO,15.0,10.2118,59.744
SN220600,STORLIEN-STORVALLEN,SE,583.0,12.1333333333333,63.2833333333333
SN82290,BODØ VI,NO,16.0,14.3816,67.2723
SN24350,FV2830 NAKKERUD,NO,135.0,10.049,60.0518
SN226530,HATTSJÖBÄCKEN D,SE,170.0,18.9539,63.5918
SN50503,SÆDALEN,NO,221.0,5.3967,60.35
SN18500,BJØRNHOLT,NO,360.0,10.6878,60.0513
SN76790,SANDNESSJØEN - STAMNESØRA,NO,4.0,12.6022,66.0197
SN91890,E6 KVÆNANGSFJELLET,NO,390.0,21.6073,69.8978
SN18195,OSLO - HØYENHALL,NO,80.0,10.8212,59.9033
SN77230,MOSJØEN LUFTHAVN,NO,72.0,13.218,65.7842
SN241800,KARLSTAD FLYGPLATS,SE,107.0,13.3375,59.4447222222222
SN63880,E6 DRIVSTUA,NO,697.0,9.6227,62.4272
SN89010,KISTEFJELL,NO,982.0,18.1288,69.2897
SN62480,ONA II,NO,20.0,6.5378,62.8585
SN1509000,IASI,RO,74.0,27.6272222222222,47.1633333333333
SN74350,NAMSSKOGAN,NO,140.0,12.846,64.7422
SN69550,ØSTÅS I HEGRA,NO,174.0,11.3536,63.4871
SN1013100,CUXHAVEN,DE,5.0,8.70583333333333,53.8713888888889
SN262920,OSBY,SE,90.0,13.9376,56.3742
SN88023,FV848 FORNES,NO,8.0,17.479,68.8698
SN22690,E16 BEGNADALEN,NO,170.0,9.8953,60.632
SN1645300,GELA,IT,58.0,14.225,37.0763888888889
SN283600,SODANKYLA ARCTIC RESEARCH CENTRE,FI,179.0,26.6288888888889,67.3666666666667
SN48170,E39 MEHAMMAR,NO,60.0,5.488,59.9127
SN96250,FV888 STORE REINOKSEVATN,NO,338.0,27.497,70.7278
SN19810,RØYKEN - SKOGSBORG,NO,3.0,10.5198,59.6919
SN826100,CACERES (8261-0),ES,394.0,-6.33888888888889,39.4713888888889
SN1659700,LUQA,MT,91.0,14.4833333333333,35.85
SN67890,FV30 RUGLDALEN,NO,700.0,11.3245,62.7403
SN298000,LEMLAND NYHAMN,FI,8.0,19.9538888888889,59.9591666666667
SN96600,GAMVIK - SKJÅNES,NO,15.0,28.0995,70.8
SN25830,FINSEVATN,NO,1210.0,7.527,60.5938
SN47192,SKUDENES INDUSTRI,NO,16.0,5.2602,59.1467
SN33555,E134 VINJE,NO,490.0,7.8332,59.6203
SN79700,STORFORSHEI,NO,110.0,14.53,66.3962
SN25115,HEMSEDAL SKISENTER,NO,1344.0,8.4968,60.8397
SN68270,LØKSMYR,NO,173.0,10.4369,63.2315
SN4785,GARDERMOEN PLU,NO,203.0,11.0782,60.2105
SN63820,DRIVDALEN,NO,680.0,9.5827,62.4473
SN92350,NORDSTRAUM I KVÆNANGEN,NO,20.0,21.8958,69.8362
SN253610,BORÅS,SE,135.0,12.9493,57.7611
SN18180,OSLO - TRASOP,NO,176.0,10.847,59.907
SN2603800,TALLINN-HARKU,EE,33.0,24.6027777777778,59.3980555555556
SN218180,TALLJÄRV D,SE,235.0,22.309,66.2512
SN39201,KRISTIANSAND - BRÅVANN,NO,32.0,7.9383,58.1095
SN31853,E134 GVAMMEN,NO,159.0,8.7152,59.5993
SN27403,NØTTERØY - KNARRBERG,NO,1.0,10.45442,59.2084
SN11900,BIRI,NO,190.0,10.5954,60.9518
SN54740,FV53 NADDVIK,NO,35.0,7.6218,61.1883
SN211900,KVIKKJOKK ARRENJARKA,SE,315.0,18.0197222222222,66.8872222222222
SN39210,DUEKNIPEN,NO,86.0,7.9733,58.1427
SN248110,BROVALLEN,SE,100.0,16.3062,60.0991
SN62160,ISTAD KRAFTSTASJON,NO,20.0,7.7002,62.805
SN81315,FV17 SALTSTRAUMBRUA,NO,21.0,14.6125,67.2313
SN41175,LAUDAL - KLEIVEN,NO,280.0,7.4388,58.2772
SN82840,STYRKESNES - HESTVIKA,NO,27.0,15.4953,67.5258
SN206490,PARAKKA,SE,340.0,21.6687,67.4864
SN1501000,SATU MARE,RO,123.0,22.8872222222222,47.7213888888889
SN254480,SKÖVDE,SE,150.0,13.8436,58.3949
SN67005,E39 KALLFOSS,NO,71.0,9.9983,63.3297
SN19490,GJETTUM PLU,NO,67.0,10.5122,59.9058
SN13640,OLSTAPPEN,NO,630.0,9.4043,61.5145
SN1718800,USAK,TR,919.0,29.4,38.6833333333333
SN60850,EMBLEM,NO,1.0,6.4325,62.4317
SN818100,BARCELONA/AEROPUERTO,ES,4.0,2.07,41.2927777777778
SN49420,SKJEGGEDAL,NO,470.0,6.6293,60.128
SN1219500,SUWALKI,PL,184.0,22.9488888888889,54.1308333333333
SN22890,FV33 TONSÅSEN,NO,767.0,9.545,60.8643
SN703700,ROUEN-BOOS,FR,156.0,1.18166666666667,49.3830555555556
SN16610,FOKSTUGU,NO,973.0,9.2862,62.1133
SN35110,FV76 ØSTERHOLTHEIA,NO,85.0,9.1197,58.851
SN228480,NORDANBÄCK D,SE,180.0,19.2951,63.7424
SN298200,HANKO RUSSARO,FI,5.0,22.9519444444444,59.7736111111111
SN76470,HØYHOLM,NO,8.0,12.3754,65.6413
SN1564000,SLIVEN *,BG,257.0,26.3333333333333,42.6666666666667
SN61810,FV660 VISTDALSHEIA,NO,500.0,8.0425,62.6578
SN99420,E6 KIRKENES SYD,NO,60.0,30.005,69.6873
SN224200,HOTING,SE,241.0,16.2388888888889,64.0886111111111
SN1269500,PRZEMYSL,PL,279.0,22.7719444444444,49.8041666666667
SN41480,ÅSERAL,NO,268.0,7.4128,58.6172
SN27161,HORTEN - SKOPPUM,NO,40.0,10.3985,59.3845
SN99770,ISTJØRNDALEN,SJ,188.0,15.2108,78.0092
SN91740,SØRKJOSEN LUFTHAVN,NO,6.0,20.9553,69.7887
SN96890,KORGÅSEN,NO,418.0,28.3773,69.9363
SN38250,E18 STUDEVANN,NO,35.0,8.1865,58.1995
SN29350,UVDAL KRAFTVERK,NO,648.0,8.7057,60.255
SN50120,SKULAFOSSEN KRAFTSTASJON,NO,16.0,6.0392,60.2747
SN77403,E6 MAJAVATN,NO,355.0,13.3683,65.2168
SN60500,TAFJORD,NO,11.0,7.4218,62.2305
SN31970,GAUSTATOPPEN,NO,1804.0,8.6562,59.8497
