id,name,countryCode,masl,lon,lat
SN91480,E8 GALGO,NO,510.0,20.7468,69.1467
SN217310,PITEÅ,SE,5.0,21.4776,65.2636
SN44620,STAVANGER - TASTA,NO,30.0,5.6847,58.9875
SN730,VALDALEN,NO,794.0,12.1722,62.0758
SN13030,GAUSDAL - FOLLEBU,NO,375.0,10.2588,61.2247
SN8230,RV3 KOPPANG,NO,283.0,11.0045,61.5747
SN60240,ÅKERNESET,NO,900.0,6.9933,62.191
SN1600,FV21 AREBEKKEN,NO,120.0,11.6843,59.2543
SN403000,REYKJAVIK,IS,54.0,-21.9028,64.1275
SN230310,LJUSNEDAL,SE,585.0,12.6043,62.5493
SN89820,ØVERBYGD II,NO,85.0,19.3537,69.0222
SN54731,FV2515 FILEFJELL V/VARDEN,NO,1010.0,8.1527,61.1783
SN1950,ØRJE,NO,123.0,11.6506,59.4829
SN62860,FV64 ATLANTERHAVSVEGEN,NO,7.0,7.34,63.0152
SN44710,E39 FORUS,NO,15.0,5.7183,58.8842
SN91695,FV866 MAURSUND,NO,5.0,20.914,69.9367
SN1072900,MANNHEIM,DE,96.0,8.55416666666667,49.5091666666667
SN4543,RV4 STRYKEN,NO,235.0,10.7217,60.157
SN17875,E18 HOLSTAD,NO,91.0,10.8312,59.685
SN270100,ENONTEKIÖ KILPISJÄRVI SAANA,FI,1002.0,20.851,69.0428
SN1076300,NUERNBERG,DE,314.0,11.0569444444444,49.5044444444444
SN31620,MØSSTRAND II,NO,977.0,8.1785,59.8397
SN91130,LYNGEN - GJERDVASSBU,NO,710.0,20.094,69.5588
SN84500,STRAUMSNES,NO,200.0,17.662,68.432
SN55700,SOGNDAL LUFTHAMN,NO,497.0,7.1413,61.158
SN284500,ROVANIEMI AIRPORT,FI,193.0,25.8219444444444,66.5625
SN222110,DIGERNÄSET D,SE,410.0,12.9206,63.624
SN58320,MYKLEBUST I BREIM,NO,315.0,6.6092,61.708
SN2650,AURSKOG II,NO,128.0,11.5802,59.9118
SN66045,FV710 KJØRMOEN,NO,135.0,9.9482,63.4263
SN279000,KUMLINGE KK,FI,23.0,20.7472222222222,60.2580555555556
SN58670,RV15 FOSNES,NO,32.0,7.0588,61.9078
SN18162,OSLO - KVÆRNERBYEN,NO,15.0,10.7863,59.9047
SN206400,SAITTAROVA,SE,240.0,22.2336111111111,67.3377777777778
SN640000,KOKSIJDE,BE,6.0,2.6525,51.0880555555556
SN71320,RISSA III,NO,23.0,9.9705,63.5858
SN3780,IGSI I HOBØL,NO,144.0,11.0468,59.636
SN36330,ARENDAL LUFTHAVN,NO,134.0,8.7028,58.5158
SN29700,FV40 DAGALIFJELL,NO,1035.0,8.4885,60.3738
SN229700,BJUROKLUBB,SE,40.0,21.5791666666667,64.4813888888889
SN18270,OSLO - VESTLI,NO,200.0,10.9185,59.9683
SN91731,ÅRVIKSAND,NO,25.0,20.5302,70.1967
SN80615,ENGABREEN - SKJÆRET,NO,1362.0,13.9298,66.6432
SN212420,ARJEPLOG-MYRHEDEN D,SE,448.0,18.2287,65.9799
SN224290,LÖVBERGA D,SE,267.0,15.8533,63.9664
SN42700,E39 REGEVIK,NO,150.0,6.6315,58.3702
SN44970,FV45 DIRDAL,NO,65.0,6.243,58.8077
SN2560,FV169 ÅSERUD,NO,204.0,11.3625,59.8388
SN4740,UKKESTAD,NO,187.0,11.051,60.1742
SN30247,E18 LANNER,NO,130.0,9.771,59.1005
SN26820,HOKKSUND,NO,15.0,9.8922,59.7613
SN93301,SUOLOVUOPMI - LULIT,NO,381.0,23.5345,69.5797
SN30256,PORSGRUNN - HERØYA,NO,5.0,9.641412,59.110498
SN80050,FV17 SJONFJELLET,NO,320.0,13.2882,66.2862
SN11110,SESVOLL,NO,205.0,11.1587,60.2413
SN39165,KRISTIANSAND BRANNSTASJON,NO,9.0,7.9993,58.1555
SN835900,ALICANTE,ES,81.0,-0.494166666666667,38.3725
SN1674300,KYTHIRA,GR,166.0,22.9886111111111,36.1491666666667
SN47240,KARMØY - BREKKEVANN,NO,19.0,5.2623,59.2695
SN57710,FLORØ LUFTHAMN,NO,9.0,5.0278,61.5832
SN27780,TJØLLING,NO,19.0,10.125,59.0467
SN18225,OSLO - TONSENHAGEN,NO,204.0,10.8293,59.9467
SN99752,SØRKAPPØYA,SJ,10.0,16.5428,76.4733
SN58060,E39 REED,NO,82.0,6.3913,61.7392
SN30875,BUSNES,NO,314.0,8.9863,59.8103
SN87640,HARSTAD STADION,NO,45.0,16.5362,68.8029
SN38600,MYKLAND,NO,245.0,8.2888,58.633
SN44548,SOLA PLU,NO,14.0,5.6495,58.8792
SN26802,MJØNDALEN - ÅSEN,NO,166.0,10.0258,59.7328
SN80705,GLOMFJORD - SKIHYTTA,NO,520.0,13.948,66.8275
SN51250,ØVSTEDAL,NO,316.0,5.9647,60.6887
SN226120,GRANTRÄSK D,SE,455.0,18.3756,64.3346
SN46800,FV520 SVANDALSFOSSEN,NO,18.0,6.292,59.6248
SN266700,KARLSKRONA-SODERSTJERNA,SE,2.0,15.5866666666667,56.1430555555556
SN56400,YTRE SOLUND,NO,3.0,4.6693,61.007
SN2673000,VILNIUS (26730-0),LT,162.0,25.1069444444444,54.6261111111111
SN18440,OSLO - KJELSÅS,NO,162.0,10.7853,59.9605
SN603000,FLYVESTATION AALBORG,DK,3.0,9.85055555555556,57.0963888888889
SN67175,E6 KVÅL,NO,13.0,10.2832,63.2583
SN250580,RÖRASTRAND D,SE,5.0,11.6528,58.0582
SN769000,NICE,FR,4.0,7.20888888888889,43.6488888888889
SN223620,HAMMERDAL D,SE,330.0,15.3685,63.575
SN212190,SVARTBERGET D,SE,430.0,17.321,66.3239
SN262800,HANO,SE,60.0,14.8494444444444,56.0138888888889
SN90110,MORTENHALSSKOLTEN,NO,740.0,18.6208,69.4229
SN28922,VEGGLI II,NO,275.0,9.1468,60.0435
SN377200,HEATHROW,GB,24.0,-0.450555555555556,51.4791666666667
SN45870,FISTER - SIGMUNDSTAD,NO,30.0,6.0365,59.16
SN31210,MÅR - SYNKEN,NO,1125.0,8.2667,60.1
SN1237500,WARSZAWA-OKECIE,PL,107.0,20.9611111111111,52.1627777777778
SN1036100,MAGDEBURG,DE,76.0,11.5827777777778,52.1027777777778
SN223180,TULLUS D,SE,340.0,14.3174,63.3085
SN31560,FV37 RAULANDSFJELLET,NO,959.0,8.258,59.7978
SN850500,HORTA/CASTELO BRANCO (ACORES),PT,40.0,-28.7137,38.5211
SN37580,FV45 SKAFSÅ,NO,816.0,7.71,59.3445
SN75190,FV770 RØRVIK,NO,35.0,11.2322,64.8487
SN4725,E16 GARDERMOEN,NO,203.0,11.1165,60.1677
SN32780,HØIDALEN I SOLUM,NO,113.0,9.2668,59.1444
SN38800,TOVDAL,NO,220.0,8.2295,58.7938
SN29900,SKURDEVIKÅI,NO,1250.0,7.5693,60.3778
SN60880,E39 BRUSDALEN,NO,70.0,6.4723,62.4837
SN1073800,STUTTGART-ECHTERDINGEN,DE,371.0,9.22527777777778,48.6891666666667
SN69035,E6 MALVIK,NO,133.0,10.664,63.4262
SN39150,KRISTIANSAND - SØMSKLEIVA,NO,12.0,8.052,58.1502
SN3720,ASKIM - KYKKELSRUD,NO,87.0,11.0962,59.5873
SN232520,HEDEVIKEN,SE,410.0,13.6748,62.4112
SN98974,BERGEBYDALEN,NO,150.0,28.9563,70.227
SN1614900,RIMINI,IT,12.0,12.6127777777778,44.0244444444444
SN26670,HAKAVIK,NO,21.0,9.9534,59.62515
SN19663,E16 SOLLIHØGDA VEST,NO,340.0,10.3435,59.964
SN47350,RØVÆR,NO,25.0,5.078,59.4382
SN18210,OSLO - HOVIN,NO,100.0,10.804,59.923
SN30860,BERGELIGREND,NO,514.0,9.058,59.8861
SN298400,INKOO BAGASKAR,FI,12.0,24.0141666666667,59.9311111111111
SN59570,BRANDAL II,NO,27.0,6.012,62.3975
SN27433,NØTTERØY - TENVIK,NO,1.0,10.3655,59.1745
SN12710,LILLEHAMMER - NORDSETERVEGEN HØYDEBASSENG,NO,562.0,10.5143,61.1431
SN81775,LØNSDAL STASJON,NO,520.0,15.4628,66.7435
SN54815,FV53 TYINOSEN,NO,1080.0,8.1385,61.2747
SN37230,TVEITSUND,NO,252.0,8.5187,59.0257
SN65940,SULA,NO,5.0,8.4543,63.8429
SN212100,MIERKENIS,SE,614.0,16.1088888888889,66.6816666666667
SN66810,RV3 LITJFOSSEN,NO,525.0,10.1523,62.6692
SN21700,FV250 VINGOMRÅSAN,NO,796.0,10.1453,61.0102
SN25100,HEMSEDAL - HØLTO,NO,648.0,8.5285,60.8703
SN11463,E6 MINNESUND,NO,150.0,11.2303,60.3977
SN60225,FV60 STRANDAFJELLET,NO,504.0,6.7928,62.2915
SN1519700,BARLAD,RO,172.0,27.6444444444444,46.2330555555556
SN27406,NØTTERØY - TORØD,NO,2.0,10.4238,59.169
SN18165,OSLO - RYEN,NO,130.0,10.8013,59.8963
SN46220,GULLINGEN SKISENTER,NO,639.0,6.4697,59.4128
SN66900,RV3 KVIKNESKOGEN,NO,695.0,10.3925,62.4763
SN700500,ABBEVILLE,FR,67.0,1.83388888888889,50.1361111111111
SN27415,FV308 TJØME-BUDAL,NO,16.0,10.3848,59.125
SN608000,ESBJERG LUFTHAVN,DK,30.0,8.56305555555556,55.5280555555556
SN68120,SAUPSTAD,NO,135.0,10.3597,63.3628
SN26060,SKOTSELV,NO,18.0,9.8948,59.8387
SN54770,FV53 BRENNBORG,NO,50.0,7.766,61.2722
SN89213,FV84 GUMPEN,NO,175.0,17.9633,69.072
SN255210,HÄRSNÄS,SE,119.0,15.237,58.2886
SN19780,ASKER - VOLLEN,NO,20.0,10.4895,59.8005
SN57390,SKEI I JØLSTER,NO,205.0,6.4873,61.5722
SN58960,HORNINDAL,NO,349.0,6.6502,62.0033
SN27630,SANDEFJORD - ENGA,NO,4.0,10.2147,59.0857
SN14711,GROV - SOLHAUG,NO,811.0,9.0133,61.8135
SN221000,BLAHAMMAREN A,SE,1090.0,12.1761111111111,63.1863888888889
SN670,FV26 SKARVEN,NO,754.0,11.9928,61.8405
SN60835,E39 DRAGSUNDET,NO,4.0,6.72544,62.4913
SN70390,FV72 INNSMOEN,NO,430.0,12.2143,63.656
SN214720,ADAK D,SE,410.0,18.6201,65.383
SN6690,RV3 EBRU,NO,273.0,11.4003,60.8567
SN44300,SÆRHEIM,NO,87.0,5.6508,58.7605
SN55425,SPØRTEGGBU,NO,1566.0,7.3892,61.5972
SN1706000,ISTANBUL/ATATURK,TR,48.0,28.8166666666667,40.9666666666667
SN27065,FV313 BOGEN,NO,25.0,10.2643,59.531
SN13060,GAUSDAL - OVREHAGEN,NO,552.0,10.1732,61.2732
SN41770,LINDESNES FYR,NO,16.0,7.048,57.9815
SN3810,ASKIM II,NO,141.0,11.166,59.5872
SN18703,OSLO - BLINDERN TESTFELT,NO,96.0,10.7194,59.94256
SN88450,SENJA - MEDBY,NO,4.0,17.0715,69.2805
SN54420,ØLJUSJØ PUMPEKRAFTVERK,NO,1124.0,8.0912,61.0067
SN75100,LIAFOSS,NO,44.0,11.9547,64.8382
SN19430,E18 SANDVIKA,NO,3.0,10.5403,59.8923
SN91725,SKJERVØY,NO,48.0,20.9625,70.0332
SN49351,TYSSEDAL IA,NO,4.0,6.5547,60.1188
SN212800,GUNNARN,SE,280.0,17.6666666666667,65.0
SN36055,ARENDAL SENTRUM,NO,21.0,8.7653,58.4603
SN208000,KARESUANDO,SE,330.0,22.45,68.4333333333333
SN96220,LEBESBY - KARLMYHR,NO,18.0,26.9938,70.5815
SN98400,MAKKAUR FYR,NO,9.0,30.07,70.7057
SN91770,NORDREISA - GALSOMELEN,NO,42.0,21.0957,69.7537
SN53101,VANGSNES,NO,49.0,6.6452,61.1724
SN24230,RV7 SOKNA,NO,210.0,9.8408,60.2225
SN49360,TYSSEDAL V,NO,147.0,6.5742,60.1173
SN51980,MYRKDALEN-ONDRAHAUGEN,NO,853.0,6.4675,60.8603
SN90720,MÅSVIK,NO,26.0,18.6938,69.9903
SN1288200,DEBRECEN repülőtér,HU,107.0,21.6056,47.4844
SN44605,E39 RENNESØY,NO,30.0,5.68,59.1222
SN55730,SOGNDAL - SELSENG,NO,421.0,6.9335,61.3348
SN90451,TROMSØ PLU,NO,100.0,18.9365,69.6537
SN50311,FV7 KVAMSKOGEN,NO,448.0,5.9668,60.3877
SN241070,LÖTEN D,SE,425.0,12.8399,61.0255
SN58350,FV60 UTVIKFJELLET,NO,635.0,6.5043,61.7668
SN98642,KOMMAGDALEN,NO,107.0,30.1908,70.2932
SN71000,STEINKJER - SØNDRE EGGE,NO,6.0,11.4493,64.0217
SN99710,BJØRNØYA,SJ,16.0,18.998,74.5035
SN25540,BAKKO I HOL,NO,969.0,8.0058,60.6792
SN36010,E18 HASLESTAD,NO,60.0,8.8413,58.5738
SN299100,PORVOO EMASALO,FI,20.0,25.6255555555556,60.2038888888889
SN719000,STRASBOURG-ENTZHEIM,FR,154.0,7.64027777777778,48.5494444444444
SN316200,ESKDALEMUIR,GB,236.0,-3.20666666666667,55.3116666666667
SN3200,BATERØD,NO,31.0,11.1338,59.3072
SN221700,ARE,SE,435.0,13.1605555555556,63.3736111111111
SN91420,E8 HALSEBAKKAN NEDRE,NO,148.0,20.4657,69.2852
SN44560,SOLA,NO,7.0,5.637,58.8843
SN27316,REVETAL,NO,30.0,10.2692,59.371
SN26975,SVELVIK - BOKERØYA,NO,3.0,10.4053,59.591
SN226500,HEMLING,SE,182.0,18.5502777777778,63.6513888888889
SN1038400,BERLIN-TEMPELHOF,DE,48.0,13.4022222222222,52.4675
SN90400,TROMSØ - HOLT,NO,20.0,18.9095,69.6538
SN724000,TOURS,FR,109.0,0.7275,47.4444444444444
SN234730,JÄRVSÖ,SE,140.0,16.1667,61.7111
SN226700,ORNSKOLDSVIK,SE,108.0,18.9797222222222,63.4116666666667
SN85645,E10 AKKARVIKA,NO,54.0,13.1543,67.9627
SN12291,E6 VIEN,NO,127.0,11.1113,60.8048
SN317100,LEUCHARS,GB,12.0,-2.86277777777778,56.3766666666667
SN40005,RV9 HEKNI,NO,235.0,7.548,59.0283
SN222600,OSTERSUND FROSON,SE,375.0,14.5002777777778,63.1955555555556
SN82110,VALNESFJORD,NO,20.0,15.1018,67.2763
SN49910,ULVIK - HJELTNES,NO,42.0,6.9325,60.5637
SN856200,BEJA (8562-0),PT,246.0,-7.86722222222222,38.0258333333333
SN76969,KVITEBJØRNFELTET,NO,,2.5063,61.079
SN70680,MÆRE III,NO,59.0,11.4255,63.9425
SN31850,HJARTDAL,NO,162.0,8.7133,59.6033
SN55930,BALESTRAND BRANNSTASJON,NO,14.0,6.5315,61.2038
SN63000,FV62 EIDSØRA,NO,37.0,8.166,62.7997
SN62291,MOLDE - NØISOMHED PLU,NO,14.0,7.2247,62.7423
SN27301,RAMNES - BERG,NO,30.0,10.2501,59.3562
SN291100,VAASA AIRPORT,FI,6.0,21.7547222222222,63.0586111111111
SN23560,BEITO,NO,754.0,8.8557,61.2433
SN262300,HORBY,SE,114.0,13.6688888888889,55.8633333333333
SN289700,KAJAANI AIRPORT,FI,147.0,27.6733333333333,64.2827777777778
SN71550,ØRLAND III,NO,10.0,9.6105,63.7045
SN51597,RV13 SVELGANE,NO,237.0,6.5332,60.6147
SN82020,E6 TUSSVIKA,NO,90.0,15.4125,67.223
SN36560,NELAUG,NO,142.0,8.63,58.6582
SN97470,RV92 SUOSSJAVRI,NO,324.0,24.2018,69.3772
SN49955,FV572 EDDEGJELET,NO,9.0,6.9147,60.5157
SN221900,GADDEDE A,SE,553.0,14.2208333333333,64.5044444444444
SN213000,ROPARUDDEN,SE,481.0,16.4172222222222,66.4861111111111
SN11125,E6 ANDELVA,NO,180.0,11.1358,60.2852
SN49865,RV7 SKULEVIKA,NO,1180.0,7.6148,60.3993
SN9384,DOVREFJELL DB1,NO,1505.0,9.3382,62.2969
SN59860,E39 FLÅSKJÆR,NO,20.0,5.9918,62.27
SN78360,SELJELIA,NO,126.0,13.5867,66.1317
SN42930,SIRDAL - SMØLEHEIKNUDEN,NO,920.0,6.8112,58.9112
SN76933,ORMEN LANGE,NO,0.0,5.015,63.49
SN16400,DOVRE-LANNEM,NO,560.0,9.2143,62.0172
SN245200,KILSBERGEN-SUTTARBODA,SE,219.0,14.8986111111111,59.2994444444444
SN31500,FRØYSTUL,NO,875.0,8.3477,59.8247
SN34900,POSTMYR I DRANGEDAL,NO,464.0,8.7687,59.2647
SN91010,FV91 BREIVIKEIDET,NO,20.0,19.5678,69.656
SN228270,MALKÄLEN D,SE,235.0,19.6903,64.3918
SN221990,HÅKAFOT D,SE,310.0,14.3913,64.3914
SN44563,FV509 SUNDEKROSSEN,NO,20.0,5.6147,58.9622
SN9160,FOLLDAL - FREDHEIM,NO,694.0,9.9947,62.1282
SN11340,RV4 LYGNA,NO,620.0,10.643,60.4548
SN44545,FV510 REGE,NO,30.0,5.6468,58.858
SN35860,LYNGØR FYR,NO,4.0,9.1478,58.6362
SN57940,ÅLFOTEN II,NO,24.0,5.6674,61.83195
SN52458,FV217 STEINRUSTEN,NO,78.0,5.2067,60.4472
SN241010,DALA-JÄRNA D,SE,235.0,14.366,60.56
SN98645,HUBEHYTTA,NO,175.0,30.0648,70.3222
SN299300,HAMMARLAND MARKET,FI,3.0,19.1313888888889,60.3011111111111
SN94500,FRUHOLMEN FYR,NO,13.0,23.9817,71.0937
SN59815,FV5876 RUNDEBRUA,NO,20.0,5.6275,62.3792
SN1675400,HERAKLEION (AIRPORT),GR,35.0,25.1819444444444,35.3352777777778
SN44760,IMS,NO,2.0,5.9643464,58.9051712
SN76960,GRANEFELTET,NO,,2.4873,59.1652
SN6020,FLISA II,NO,185.0,12.0125,60.6142
SN65530,FV714 HITRA,NO,74.0,9.0533,63.554
SN250000,NORDKOSTER,SE,33.0,11.0038888888889,58.8919444444444
SN258900,GOTSKA SANDON,SE,16.0,19.1977777777778,58.3944444444444
SN58810,RV651 STIGEDALEN,NO,283.0,6.1377,61.9405
SN91728,FV7940 ARNØYA,NO,30.0,20.5647,70.0662
SN69280,E14 MEÅDAL,NO,90.0,11.4957,63.4652
SN57850,DAVIKNES,NO,78.0,5.5333,61.8986
SN60030,SYKKYLVEN - STRAUMGJERDET,NO,2.0,6.5912,62.337
SN71900,BESSAKER,NO,12.0,10.3257,64.2448
SN25040,RV52 EIKREDAMMEN,NO,570.0,8.7443,60.786
SN218410,MARKUSVINSA,SE,164.0,22.9001,66.7265
SN380800,CAMBORNE,GB,87.0,-5.3275,50.2183333333333
SN77041,GUDRUNFELTET,NO,30.0,1.7437,58.8452
SN1648000,COZZO SPADARO,IT,46.0,15.1313888888889,36.6861111111111
SN295200,PORI AIRPORT,FI,12.0,21.7880555555556,61.4672222222222
SN286300,KEMI I LIGHTHOUSE,FI,25.0,24.0961111111111,65.3852777777778
SN84900,BJØRNFJELL,NO,512.0,18.0767,68.4323
SN31410,RJUKAN,NO,258.0,8.6663,59.88
SN624000,AMSTERDAM AP SCHIPHOL,NL,-3.0,4.78972222222222,52.3172222222222
SN69020,RANHEIM,NO,27.0,10.515,63.4268
SN251310,KÄRNA,SE,21.0,11.8086,57.8403
SN604100,SKAGEN FYR,DK,3.0,10.6316666666667,57.7363888888889
SN224780,VÄSTERÖVSJÖ D,SE,285.0,15.9347,63.0421
SN71990,BUHOLMRÅSA FYR,NO,18.0,10.455,64.4013
SN60990,VIGRA,NO,22.0,6.115,62.5617
SN45460,RV13 JØRPELAND,NO,10.0,6.049,59.0147
SN94195,E6 AISAROAIVI,NO,238.0,24.1009,70.2784
SN26996,SANDE - LAUVKOLLMYR,NO,437.0,10.104,59.6469
SN61340,ÅNDALSNES - KAMSHAUGEN,NO,4.0,7.672,62.5643
SN54710,FILEFJELL - KYRKJESTØLANE,NO,956.0,8.1125,61.178
SN226000,VASTMARKUM,SE,142.0,18.2555555555556,63.1252777777778
SN73210,FV74 SANDØLA,NO,467.0,13.1005,64.491
SN1284300,BUDAPEST/PESTSZENTLORINC,HU,138.0,19.182222,47.429167
SN26350,SIGDAL - NEDRE EGGEDAL,NO,143.0,9.4391,60.1358
SN11690,RV4 EINA,NO,410.0,10.6308,60.6125
SN58900,STRYN - KROKEN,NO,208.0,6.5585,61.9157
SN99910,NY-ÅLESUND,SJ,8.0,11.9325,78.9218
SN44554,SOLA - GRANNES,NO,2.0,5.67219,58.9144
SN81760,RV77 GRADDIS,NO,601.0,15.8227,66.7525
SN205410,ESRANGE,SE,328.0,21.0846,67.8911
SN1635000,CROTONE,IT,159.0,17.0791666666667,38.9966666666667
SN226090,MULTRÅ D,SE,63.0,17.4192,63.1681
SN55670,VEITASTROND,NO,172.0,7.034,61.4783
SN84380,E6 SKJOMENBRUA,NO,30.0,17.2438,68.371
SN3303600,MOZYR,BY,,29.1922222222222,52.0363888888889
SN35340,RISØR BRANNSTASJON,NO,36.0,9.2111,58.7183
SN18410,RV150 AKER SYKEHUS,NO,140.0,10.798,59.941
SN2606300,ST.PETERSBURG (VOEJKOVO),RU,3.0,30.3,59.9667
SN1229500,BIALYSTOK,PL,148.0,23.1722222222222,53.1083333333333
SN10380,RØROS LUFTHAVN,NO,625.0,11.3518,62.5773
SN25112,HEMSEDAL - HOLLEKOLTEN,NO,807.0,8.5175,60.8705
SN30244,E18 VASSBOTN,NO,70.0,9.923,59.0727
SN13655,SKÅBU,NO,928.0,9.4023,61.5308
SN89350,BARDUFOSS,NO,76.0,18.5437,69.0577
SN82720,SISOVATNET,NO,665.0,15.8282,67.3335
SN47730,E134 FJÆRA,NO,4.0,6.3815,59.8735
SN241100,ARVIKA,SE,66.0,12.6380555555556,59.6747222222222
SN230800,TANNAS,SE,723.0,12.6702777777778,62.4502777777778
SN97120,E6 BARTA,NO,120.0,26.1457,69.7563
SN61062,TOMREFJORD,NO,3.0,6.9247,62.6062
SN99874,JANSSONHAUGEN VEST,SJ,250.0,16.41,78.18
SN1615800,PISA S. GIUSTO,IT,2.0,10.3955555555556,43.6825
SN15270,JUVVASSHØE,NO,1894.0,8.369,61.6775
SN74780,NAMSVATN II,NO,460.0,13.5403,64.9608
SN1292500,NAGYKANIZSA,HU,139.0,16.970556,46.456111
SN1712400,ESKISEHIR HAVALIMANI,TR,786.0,30.5797,39.781
SN94805,E69 VEDBOTN,NO,10.0,25.6297,70.7765
SN248690,SÖDERTÄLJE,SE,23.0,17.6289,59.2142
